trade_id,asset,direction,entry_ts,exit_ts,entry_price,exit_price,best_tf,best_period,confidence,pvt_r,leverage,position_usd,hard_sl,exit_reason,bars_held,duration_hours,pnl_pct,pnl_usd,peak_r
1466,AVAX,LONG,2024-12-04 07:00:00+00:00,2024-12-04 07:30:00+00:00,54.39,54.20902491152406,5m,59,0.9348184466362,0.865913987159729,3,1500.0,53.179285719394684,ADAPTIVE_TRAIL_HIT,6,0.5,-0.9982,-14.97,0.9388
1467,DOT,LONG,2024-12-04 08:00:00+00:00,2024-12-04 09:00:00+00:00,10.048,10.148195961612078,1h,20,0.9541628956794739,0.945144534111023,5,2500.0,9.599071412861347,ADAPTIVE_TRAIL_HIT,1,1.0,4.9859,124.65,0.9361
1468,ATOM,LONG,2024-12-04 08:00:00+00:00,2024-12-04 12:30:00+00:00,10.006,10.325232277154107,30m,32,0.9584939479827881,0.9589608311653137,5,2500.0,9.727964281052351,ADAPTIVE_TRAIL_HIT,9,4.5,15.952,398.8,0.9548
1469,DOT,LONG,2024-12-04 09:00:00+00:00,2024-12-04 15:00:00+00:00,10.194,10.970809563956045,30m,39,0.9404711723327637,0.8733178973197937,3,1500.0,9.907571425527335,ADAPTIVE_TRAIL_HIT,12,6.0,22.8608,342.91,0.9278
1470,AVAX,LONG,2024-12-04 13:00:00+00:00,2024-12-04 14:00:00+00:00,54.33,54.65053285888279,1h,25,0.961317777633667,0.9394274950027466,5,2500.0,51.55321420907974,ADAPTIVE_TRAIL_HIT,1,1.0,2.9499,73.75,0.959
1471,AVAX,LONG,2024-12-04 14:00:00+00:00,2024-12-04 15:00:00+00:00,54.45,54.956465118905044,1h,26,0.962798535823822,0.9431787133216858,5,2500.0,51.59464277029038,ADAPTIVE_TRAIL_HIT,1,1.0,4.6507,116.27,0.9634
1472,AVAX,LONG,2024-12-04 15:00:00+00:00,2024-12-04 16:00:00+00:00,55.64,54.94882907329489,1h,27,0.9665641784667969,0.9493972063064575,5,2500.0,52.67392863273621,ADAPTIVE_TRAIL_HIT,1,1.0,-6.2111,-155.28,0.9304
1473,SAND,LONG,2024-12-04 17:00:00+00:00,2024-12-04 17:30:00+00:00,0.9697,0.9552986718251277,30m,34,0.9246019721031189,0.8749616146087646,3,1500.0,0.8432535703599453,ADAPTIVE_TRAIL_HIT,1,0.5,-4.4554,-66.83,0.9288
1474,SAND,LONG,2024-12-04 18:00:00+00:00,2024-12-04 20:00:00+00:00,1.0155,1.008770616207579,30m,36,0.9362940788269043,0.8937048316001892,3,1500.0,0.8887678592205048,ADAPTIVE_TRAIL_HIT,4,2.0,-1.988,-29.82,0.9452
1475,MANA,LONG,2024-12-04 19:00:00+00:00,2024-12-04 19:05:00+00:00,0.8212,0.8377843881293056,5m,24,0.9594863057136536,0.8879547119140625,5,2500.0,0.783896428410709,ADAPTIVE_TRAIL_HIT,1,0.08,10.0977,252.44,0.9527
1476,NEAR,LONG,2024-12-05 12:00:00+00:00,2024-12-05 12:30:00+00:00,7.749,7.700294594037263,30m,23,0.9026623368263245,0.8743730187416077,3,1500.0,7.509535713285207,ADAPTIVE_TRAIL_HIT,1,0.5,-1.8856,-28.28,0.8975
1477,NEAR,LONG,2024-12-05 13:00:00+00:00,2024-12-05 13:30:00+00:00,7.716,7.748519610804323,30m,20,0.9289343953132629,0.9292093515396118,3,1500.0,7.483857138067484,ADAPTIVE_TRAIL_HIT,1,0.5,1.2644,18.97,0.9293
1478,NEAR,LONG,2024-12-05 14:00:00+00:00,2024-12-05 14:30:00+00:00,7.753,7.797310773827355,30m,22,0.9410454034805298,0.9411693811416626,3,1500.0,7.512642854332924,ADAPTIVE_TRAIL_HIT,1,0.5,1.7146,25.72,0.9397
1479,NEAR,LONG,2024-12-05 15:00:00+00:00,2024-12-05 15:30:00+00:00,7.831,7.83556025613346,30m,24,0.9515525698661804,0.9331079721450806,5,2500.0,7.5576071476042275,ADAPTIVE_TRAIL_HIT,1,0.5,0.2912,7.28,0.9502
1480,UNI,LONG,2024-12-06 12:00:00+00:00,2024-12-06 13:00:00+00:00,16.081,16.19072350389555,1h,148,0.9461532831192017,0.9209369421005249,3,1500.0,15.004571407794952,ADAPTIVE_TRAIL_HIT,1,1.0,2.047,30.7,0.9471
1481,UNI,LONG,2024-12-06 13:00:00+00:00,2024-12-06 14:00:00+00:00,16.44,16.234479919198066,1h,149,0.9471784234046936,0.9222559332847595,3,1500.0,15.332678543925287,ADAPTIVE_TRAIL_HIT,1,1.0,-3.7504,-56.26,0.948
1482,UNI,LONG,2024-12-06 14:00:00+00:00,2024-12-07 11:00:00+00:00,16.973,17.366126763321883,1h,150,0.9481493234634399,0.9238600730895996,3,1500.0,15.908000002384185,ADAPTIVE_TRAIL_HIT,21,21.0,6.9486,104.23,0.954
1483,SOL,SHORT,2024-12-09 16:00:00+00:00,2024-12-10 06:30:00+00:00,225.66,218.16560176721796,30m,100,0.9344471096992493,0.8148886561393738,3,1500.0,232.42607131958007,ADAPTIVE_TRAIL_HIT,29,14.5,9.9633,149.45,0.9398
1484,LINK,LONG,2024-12-12 04:00:00+00:00,2024-12-12 04:05:00+00:00,27.28,27.480084601571452,5m,31,0.9694955945014954,0.9410468935966492,5,2500.0,26.399642823934556,ADAPTIVE_TRAIL_HIT,1,0.08,3.6672,91.68,0.968
1485,LINK,LONG,2024-12-12 05:00:00+00:00,2024-12-12 05:05:00+00:00,28.11,28.46425005451879,5m,45,0.9760164022445679,0.9699138402938843,5,2500.0,27.256428555250167,ADAPTIVE_TRAIL_HIT,1,0.08,6.3011,157.53,0.9756
1486,LINK,LONG,2024-12-12 06:00:00+00:00,2024-12-12 06:05:00+00:00,28.8,29.322632913169752,5m,64,0.9802694320678711,0.9735232591629028,5,2500.0,28.032142865657807,ADAPTIVE_TRAIL_HIT,1,0.08,9.0735,226.84,0.9789
1487,LINK,LONG,2024-12-12 07:00:00+00:00,2024-12-12 07:05:00+00:00,29.12,29.56944626963874,5m,85,0.9670396447181702,0.9576767086982727,5,2500.0,28.48785712838173,ADAPTIVE_TRAIL_HIT,1,0.08,7.7171,192.93,0.9664
1488,LINK,LONG,2024-12-13 00:00:00+00:00,2024-12-13 01:00:00+00:00,28.9,29.289164394404658,1h,58,0.9494247436523438,0.9072726368904114,3,1500.0,26.7178571164608,ADAPTIVE_TRAIL_HIT,1,1.0,4.0398,60.6,0.9495
1489,LINK,LONG,2024-12-13 01:00:00+00:00,2024-12-13 02:00:00+00:00,28.84,29.487082281791377,1h,59,0.9502690434455872,0.910541832447052,5,2500.0,26.6578571164608,ADAPTIVE_TRAIL_HIT,1,1.0,11.2185,280.46,0.9519
1490,LINK,LONG,2024-12-13 02:00:00+00:00,2024-12-13 03:00:00+00:00,30.09,29.677411860187128,1h,60,0.9526206851005554,0.9148929715156555,5,2500.0,27.634642835855484,ADAPTIVE_TRAIL_HIT,1,1.0,-6.8559,-171.4,0.9541
1491,LINK,LONG,2024-12-13 03:00:00+00:00,2024-12-13 04:00:00+00:00,30.16,29.802036445632293,1h,61,0.9547411799430847,0.9190928936004639,5,2500.0,27.713571462631226,ADAPTIVE_TRAIL_HIT,1,1.0,-5.9344,-148.36,0.9548
1492,SOL,SHORT,2024-12-16 09:00:00+00:00,2024-12-16 09:05:00+00:00,219.8,219.7041463277721,5m,20,0.9738171100616455,0.9529035091400146,5,2500.0,221.43749992847444,ADAPTIVE_TRAIL_HIT,1,0.08,0.218,5.45,0.9726
1493,ALGO,SHORT,2024-12-16 09:00:00+00:00,2024-12-16 09:05:00+00:00,0.4139,0.4141202696638907,5m,21,0.9409688115119934,0.936479389667511,3,1500.0,0.4181857142398134,ADAPTIVE_TRAIL_HIT,1,0.08,-0.1597,-2.39,0.9409
1494,SOL,SHORT,2024-12-16 10:00:00+00:00,2024-12-16 10:05:00+00:00,218.11,218.4107850023952,5m,35,0.960677981376648,0.9616845846176147,5,2500.0,219.90285719990732,ADAPTIVE_TRAIL_HIT,1,0.08,-0.6895,-17.24,0.9632
1495,ALGO,SHORT,2024-12-16 10:00:00+00:00,2024-12-16 10:05:00+00:00,0.4097,0.41124482420528075,5m,34,0.9405347108840942,0.9489296674728394,3,1500.0,0.4147178571837023,ADAPTIVE_TRAIL_HIT,1,0.08,-1.1312,-16.97,0.9447
1496,SOL,SHORT,2024-12-16 11:00:00+00:00,2024-12-16 11:05:00+00:00,217.66,217.0143840114968,5m,47,0.9699226021766663,0.9768682718276978,5,2500.0,219.05107137918472,ADAPTIVE_TRAIL_HIT,1,0.08,1.4831,37.08,0.9686
1497,ALGO,SHORT,2024-12-16 11:00:00+00:00,2024-12-16 11:05:00+00:00,0.4089,0.4070671513028191,5m,46,0.9613826274871826,0.9616998434066772,5,2500.0,0.41381071434225886,ADAPTIVE_TRAIL_HIT,1,0.08,2.2412,56.03,0.9621
1498,SAND,SHORT,2024-12-17 04:00:00+00:00,2024-12-17 04:30:00+00:00,0.6957,0.6963648915660783,30m,20,0.9168092012405396,0.9100260138511658,3,1500.0,0.7162178582109511,ADAPTIVE_TRAIL_HIT,1,0.5,-0.2867,-4.3,0.907
1499,SAND,SHORT,2024-12-17 05:00:00+00:00,2024-12-17 05:05:00+00:00,0.7023,0.6952571478839831,5m,124,0.9291738867759705,0.9238344430923462,3,1500.0,0.7096571427492425,ADAPTIVE_TRAIL_HIT,1,0.08,3.0085,45.13,0.9289
1500,SAND,SHORT,2024-12-17 06:00:00+00:00,2024-12-17 06:05:00+00:00,0.6974,0.6931006622979943,5m,136,0.9314950108528137,0.9423038959503174,3,1500.0,0.7058285711636767,ADAPTIVE_TRAIL_HIT,1,0.08,1.8494,27.74,0.9305
1501,SAND,SHORT,2024-12-17 07:00:00+00:00,2024-12-17 07:05:00+00:00,0.6962,0.6908027665445479,5m,149,0.9360790252685547,0.9534683227539062,3,1500.0,0.7021464282821864,ADAPTIVE_TRAIL_HIT,1,0.08,2.3257,34.89,0.935
1502,ICP,SHORT,2024-12-17 15:00:00+00:00,2024-12-17 15:05:00+00:00,12.428,12.485820456588408,5m,22,0.9404345154762268,0.9443252086639404,3,1125.0,12.67692857298255,ADAPTIVE_TRAIL_HIT,1,0.08,-1.3957,-15.7,0.9385
1503,MANA,SHORT,2024-12-17 15:00:00+00:00,2024-12-17 15:05:00+00:00,0.5943,0.5971852832600617,5m,20,0.9098641276359558,0.9194223284721375,3,1500.0,0.6065142862528563,ADAPTIVE_TRAIL_HIT,1,0.08,-1.4565,-21.85,0.9028
1504,AVAX,SHORT,2024-12-17 20:00:00+00:00,2024-12-17 20:05:00+00:00,49.07,48.652486041329546,5m,30,0.8703998923301697,0.886792778968811,2,1000.0,49.55214286565781,ADAPTIVE_TRAIL_HIT,1,0.08,1.7017,17.02,0.8675
1505,NEAR,SHORT,2024-12-17 20:00:00+00:00,2024-12-17 20:05:00+00:00,6.676,6.592599463413487,5m,30,0.897757351398468,0.9540973901748657,2,1000.0,6.762964285001159,ADAPTIVE_TRAIL_HIT,1,0.08,2.4985,24.99,0.8865
1506,ICP,SHORT,2024-12-17 20:00:00+00:00,2024-12-17 20:05:00+00:00,12.356,12.24008195809167,5m,32,0.8670087456703186,0.9421756863594055,2,750.0,12.497071425750852,ADAPTIVE_TRAIL_HIT,1,0.08,1.8763,14.07,0.8599
1507,AVAX,SHORT,2024-12-17 21:00:00+00:00,2024-12-17 21:10:00+00:00,48.48,48.81083240123452,5m,127,0.8349503874778748,0.8543737530708313,1,500.0,49.04071426719427,ADAPTIVE_TRAIL_HIT,2,0.17,-0.6824,-3.41,0.8375
1508,NEAR,SHORT,2024-12-17 21:00:00+00:00,2024-12-17 21:10:00+00:00,6.54,6.570684960456249,5m,49,0.8847500085830688,0.9456149339675903,2,1000.0,6.628035715743899,ADAPTIVE_TRAIL_HIT,2,0.17,-0.9384,-9.38,0.889
1509,AVAX,SHORT,2024-12-17 22:00:00+00:00,2024-12-17 22:30:00+00:00,48.67,48.610709653653,30m,24,0.8350158333778381,0.8166318535804749,1,500.0,50.157500071525575,ADAPTIVE_TRAIL_HIT,1,0.5,0.1218,0.61,0.8386
1510,NEAR,SHORT,2024-12-17 22:00:00+00:00,2024-12-17 22:05:00+00:00,6.553,6.550848356190359,5m,68,0.9033392071723938,0.9491785168647766,3,1500.0,6.636392858505249,ADAPTIVE_TRAIL_HIT,1,0.08,0.0985,1.48,0.9046
1511,AVAX,SHORT,2024-12-17 23:00:00+00:00,2024-12-17 23:05:00+00:00,47.65,47.91471101538553,5m,21,0.9262690544128418,0.827702522277832,3,1500.0,48.39285715818405,ADAPTIVE_TRAIL_HIT,1,0.08,-1.6666,-25.0,0.9307
1512,NEAR,SHORT,2024-12-17 23:00:00+00:00,2024-12-17 23:05:00+00:00,6.36,6.392634991634418,5m,21,0.9640477895736694,0.9211122989654541,5,2500.0,6.461071428507567,ADAPTIVE_TRAIL_HIT,1,0.08,-2.5656,-64.14,0.956
1513,ICP,SHORT,2024-12-17 23:00:00+00:00,2024-12-17 23:05:00+00:00,11.996,12.043373538789556,5m,21,0.9295173287391663,0.905877947807312,3,1125.0,12.16600000923872,ADAPTIVE_TRAIL_HIT,1,0.08,-1.1847,-13.33,0.9338
1514,MANA,SHORT,2024-12-17 23:00:00+00:00,2024-12-17 23:05:00+00:00,0.5681,0.5716344152986103,5m,22,0.962058424949646,0.8597385287284851,5,2500.0,0.5766892854258419,ADAPTIVE_TRAIL_HIT,1,0.08,-3.1107,-77.77,0.9615
1515,ADA,SHORT,2024-12-18 00:00:00+00:00,2024-12-18 00:05:00+00:00,1.0522,1.0473235292382863,5m,35,0.9026247262954712,0.8913504481315613,3,1500.0,1.0688785717010498,ADAPTIVE_TRAIL_HIT,1,0.08,1.3904,20.86,0.8743
1516,AVAX,SHORT,2024-12-18 00:00:00+00:00,2024-12-18 00:05:00+00:00,47.81,47.638420356617644,5m,34,0.9141446948051453,0.8838768005371094,3,1500.0,48.54749996721745,ADAPTIVE_TRAIL_HIT,1,0.08,1.0766,16.15,0.8935
1517,NEAR,SHORT,2024-12-18 00:00:00+00:00,2024-12-18 00:05:00+00:00,6.382,6.3872162386499145,5m,88,0.9562414288520813,0.9687007665634155,5,2500.0,6.485392861783504,ADAPTIVE_TRAIL_HIT,1,0.08,-0.4087,-10.22,0.9556
1518,SAND,SHORT,2024-12-18 00:00:00+00:00,2024-12-18 00:05:00+00:00,0.6781,0.6765335253325531,5m,49,0.9189097285270691,0.8575390577316284,3,1500.0,0.6899214287795127,ADAPTIVE_TRAIL_HIT,1,0.08,0.693,10.4,0.9067
1519,ADA,SHORT,2024-12-18 01:00:00+00:00,2024-12-18 01:05:00+00:00,1.0571,1.0502305488730315,5m,93,0.9028114080429077,0.9228054285049438,3,1500.0,1.0714928569741546,ADAPTIVE_TRAIL_HIT,1,0.08,1.9495,29.24,0.9018
1520,AVAX,SHORT,2024-12-18 01:00:00+00:00,2024-12-18 01:30:00+00:00,47.83,47.81358587967119,30m,30,0.916193962097168,0.8718900084495544,3,1500.0,49.27821435213089,ADAPTIVE_TRAIL_HIT,1,0.5,0.103,1.54,0.9174
1521,NEAR,SHORT,2024-12-18 01:00:00+00:00,2024-12-18 01:05:00+00:00,6.358,6.327051121820047,5m,100,0.965882420539856,0.9783264398574829,5,2500.0,6.4562142891734835,ADAPTIVE_TRAIL_HIT,1,0.08,2.4339,60.85,0.966
1522,MANA,SHORT,2024-12-18 01:00:00+00:00,2024-12-18 01:05:00+00:00,0.5755,0.5688662536051373,5m,64,0.9141665101051331,0.9088994264602661,3,1500.0,0.5843214286370203,ADAPTIVE_TRAIL_HIT,1,0.08,3.4581,51.87,0.9077
1523,ADA,SHORT,2024-12-18 02:00:00+00:00,2024-12-18 02:30:00+00:00,1.0494,1.0449891811171328,30m,20,0.9330996870994568,0.922245979309082,3,1500.0,1.0834714282356204,ADAPTIVE_TRAIL_HIT,1,0.5,1.261,18.91,0.9365
1524,AVAX,SHORT,2024-12-18 02:00:00+00:00,2024-12-18 02:30:00+00:00,47.75,47.67735844188485,30m,32,0.9279578328132629,0.8814124464988708,3,1500.0,49.28571426868439,ADAPTIVE_TRAIL_HIT,1,0.5,0.4564,6.85,0.9243
1525,NEAR,SHORT,2024-12-18 02:00:00+00:00,2024-12-18 02:30:00+00:00,6.333,6.266432970732787,30m,21,0.975420355796814,0.9809409379959106,5,2500.0,6.555500003874302,ADAPTIVE_TRAIL_HIT,1,0.5,5.2556,131.39,0.9667
1526,MANA,SHORT,2024-12-18 02:00:00+00:00,2024-12-18 02:05:00+00:00,0.5703,0.5698648681527362,5m,103,0.9112841486930847,0.9044576287269592,3,1500.0,0.5787642856381834,ADAPTIVE_TRAIL_HIT,1,0.08,0.2289,3.43,0.9098
1527,ADA,SHORT,2024-12-18 03:00:00+00:00,2024-12-18 03:30:00+00:00,1.0441,1.0411309384205065,30m,21,0.9407147169113159,0.9474567770957947,3,1500.0,1.0781535724535585,ADAPTIVE_TRAIL_HIT,1,0.5,0.8531,12.8,0.9409
1528,AVAX,SHORT,2024-12-18 03:00:00+00:00,2024-12-18 03:30:00+00:00,47.59,47.466585918354205,30m,34,0.9340733289718628,0.8813143968582153,3,1500.0,49.12035715222359,ADAPTIVE_TRAIL_HIT,1,0.5,0.778,11.67,0.9346
1529,NEAR,SHORT,2024-12-18 03:00:00+00:00,2024-12-18 03:30:00+00:00,6.297,6.234944501747512,30m,23,0.9686410427093506,0.9778029322624207,5,2500.0,6.513249991208315,ADAPTIVE_TRAIL_HIT,1,0.5,4.9274,123.18,0.9668
1530,SAND,SHORT,2024-12-18 03:00:00+00:00,2024-12-18 03:30:00+00:00,0.6718,0.6713201222455167,30m,21,0.9252440929412842,0.9100187420845032,3,1500.0,0.6945857148274779,ADAPTIVE_TRAIL_HIT,1,0.5,0.2143,3.21,0.9305
1531,ADA,SHORT,2024-12-18 04:00:00+00:00,2024-12-18 05:00:00+00:00,1.0234,1.031523107188877,30m,23,0.9497480392456055,0.927070677280426,3,1500.0,1.057417856232822,ADAPTIVE_TRAIL_HIT,2,1.0,-2.3812,-35.72,0.9492
1532,AVAX,SHORT,2024-12-18 04:00:00+00:00,2024-12-18 05:00:00+00:00,46.54,46.85493823286388,1h,20,0.9534739255905151,0.9425792098045349,5,2500.0,48.92928571343422,ADAPTIVE_TRAIL_HIT,1,1.0,-3.3835,-84.59,0.9646
1533,DOT,SHORT,2024-12-18 04:00:00+00:00,2024-12-18 05:00:00+00:00,8.25,8.318963951974833,1h,20,0.944830060005188,0.9193545579910278,3,1500.0,8.679464280605316,ADAPTIVE_TRAIL_HIT,1,1.0,-2.5078,-37.62,0.9516
1534,TRX,SHORT,2024-12-18 04:00:00+00:00,2024-12-18 06:00:00+00:00,0.2723,0.27326212214782314,1h,20,0.9280453324317932,0.8909919261932373,3,1500.0,0.28305000036507844,ADAPTIVE_TRAIL_HIT,2,2.0,-1.06,-15.9,0.9577
1535,ADA,SHORT,2024-12-18 05:00:00+00:00,2024-12-18 05:30:00+00:00,1.0288,1.0282872658896078,30m,25,0.9599742293357849,0.9365825653076172,5,2500.0,1.0633892854966223,ADAPTIVE_TRAIL_HIT,1,0.5,0.2492,6.23,0.9599
1536,AVAX,SHORT,2024-12-18 05:00:00+00:00,2024-12-18 06:00:00+00:00,46.7,46.629791815674146,1h,20,0.964567244052887,0.9481768608093262,5,2500.0,48.92142860293389,ADAPTIVE_TRAIL_HIT,1,1.0,0.7517,18.79,0.9654
1537,DOT,SHORT,2024-12-18 05:00:00+00:00,2024-12-18 05:05:00+00:00,8.23,8.20177208976651,5m,26,0.9557035565376282,0.9264508485794067,5,2500.0,8.365000003501773,ADAPTIVE_TRAIL_HIT,1,0.08,1.7149,42.87,0.954
1538,ADA,SHORT,2024-12-18 06:00:00+00:00,2024-12-18 06:30:00+00:00,1.0262,1.0237894638713267,30m,27,0.966941237449646,0.9490826725959778,5,2500.0,1.059199999821186,ADAPTIVE_TRAIL_HIT,1,0.5,1.1745,29.36,0.9667
1539,AVAX,SHORT,2024-12-18 06:00:00+00:00,2024-12-18 07:00:00+00:00,46.44,46.45202963315193,1h,21,0.9692739248275757,0.9534159302711487,5,2500.0,48.58642852544784,ADAPTIVE_TRAIL_HIT,1,1.0,-0.1295,-3.24,0.9688
1540,DOT,SHORT,2024-12-18 06:00:00+00:00,2024-12-18 07:00:00+00:00,8.205,8.24147769265621,1h,21,0.958300769329071,0.9312992095947266,5,2500.0,8.599464284181595,ADAPTIVE_TRAIL_HIT,1,1.0,-2.2229,-55.57,0.9606
1541,TRX,SHORT,2024-12-18 06:00:00+00:00,2024-12-18 07:00:00+00:00,0.2718,0.2723676016467313,1h,20,0.9577394723892212,0.8893901705741882,5,2500.0,0.2813178571064025,ADAPTIVE_TRAIL_HIT,1,1.0,-1.0442,-26.1,0.9561
1542,ADA,SHORT,2024-12-18 07:00:00+00:00,2024-12-18 07:30:00+00:00,1.0262,1.0207510087167042,30m,29,0.9698474407196045,0.9586391448974609,5,2500.0,1.0593428577192128,ADAPTIVE_TRAIL_HIT,1,0.5,2.6549,66.37,0.9678
1543,AVAX,SHORT,2024-12-18 07:00:00+00:00,2024-12-18 08:00:00+00:00,46.44,46.29128697605773,1h,22,0.9722245931625366,0.9562078714370728,5,2500.0,48.502499970197675,ADAPTIVE_TRAIL_HIT,1,1.0,1.6011,40.03,0.971
1544,DOT,SHORT,2024-12-18 07:00:00+00:00,2024-12-18 08:00:00+00:00,8.229,8.216916959766028,1h,22,0.9629871845245361,0.9371459484100342,5,2500.0,8.59685714328289,ADAPTIVE_TRAIL_HIT,1,1.0,0.7342,18.35,0.963
1545,TRX,SHORT,2024-12-18 07:00:00+00:00,2024-12-18 08:00:00+00:00,0.2728,0.2716712072735084,1h,21,0.960735559463501,0.8954958915710449,5,2500.0,0.2821214283697307,ADAPTIVE_TRAIL_HIT,1,1.0,2.0689,51.72,0.9575
1546,NEAR,SHORT,2024-12-18 13:00:00+00:00,2024-12-18 13:30:00+00:00,6.239,6.126019899990795,30m,54,0.9255160689353943,0.9282803535461426,3,1500.0,6.387928575217724,ADAPTIVE_TRAIL_HIT,1,0.5,5.4326,81.49,0.9224
1547,MANA,SHORT,2024-12-18 13:00:00+00:00,2024-12-18 13:30:00+00:00,0.5664,0.5583743744983367,30m,56,0.9104833602905273,0.8938549757003784,3,1500.0,0.5820071432866156,ADAPTIVE_TRAIL_HIT,1,0.5,4.2509,63.76,0.9023
1548,NEAR,SHORT,2024-12-18 14:00:00+00:00,2024-12-18 14:30:00+00:00,6.244,6.12178813777467,30m,57,0.9197443723678589,0.9258758425712585,3,1500.0,6.389357139408588,ADAPTIVE_TRAIL_HIT,1,0.5,5.8718,88.08,0.9199
1549,MANA,SHORT,2024-12-18 14:00:00+00:00,2024-12-18 15:00:00+00:00,0.5618,0.5559878994255569,1h,30,0.9039829969406128,0.9059627652168274,3,1500.0,0.5844607150398194,ADAPTIVE_TRAIL_HIT,1,1.0,3.1036,46.55,0.9036
1550,NEAR,SHORT,2024-12-18 15:00:00+00:00,2024-12-18 16:00:00+00:00,6.106,6.092958075130108,1h,31,0.922294020652771,0.9314498901367188,3,1500.0,6.344571427762508,ADAPTIVE_TRAIL_HIT,1,1.0,0.6408,9.61,0.9211
1551,MANA,SHORT,2024-12-18 15:00:00+00:00,2024-12-18 16:00:00+00:00,0.5522,0.5558728499588934,1h,31,0.9119526743888855,0.9147553443908691,3,1500.0,0.5760571432419122,ADAPTIVE_TRAIL_HIT,1,1.0,-1.9954,-29.93,0.8933
1552,AVAX,SHORT,2024-12-18 16:00:00+00:00,2024-12-18 17:00:00+00:00,46.35,45.831820941894975,1h,32,0.948329508304596,0.9384971857070923,3,1500.0,48.166071420907976,ADAPTIVE_TRAIL_HIT,1,1.0,3.3539,50.31,0.9375
1553,TRX,SHORT,2024-12-18 16:00:00+00:00,2024-12-18 17:00:00+00:00,0.2731,0.2707882307782106,1h,47,0.9545938968658447,0.9578501582145691,5,2500.0,0.2806178570114076,ADAPTIVE_TRAIL_HIT,1,1.0,4.2325,105.81,0.9525
1554,ATOM,SHORT,2024-12-18 16:00:00+00:00,2024-12-18 16:05:00+00:00,8.318,8.383299971117744,5m,60,0.8855405449867249,0.9228115081787109,2,1000.0,8.464071426570415,ADAPTIVE_TRAIL_HIT,1,0.08,-1.5701,-15.7,0.887
1555,NEAR,SHORT,2024-12-18 16:00:00+00:00,2024-12-18 16:30:00+00:00,6.138,6.094304221503985,30m,62,0.9250341057777405,0.9380979537963867,3,1500.0,6.31675000834465,ADAPTIVE_TRAIL_HIT,1,0.5,2.1357,32.04,0.9245
1556,AVAX,SHORT,2024-12-18 17:00:00+00:00,2024-12-18 17:30:00+00:00,46.02,45.84447907424132,30m,65,0.9474912285804749,0.9052952527999878,3,1500.0,47.35392855525017,ADAPTIVE_TRAIL_HIT,1,0.5,1.1442,17.16,0.9439
1557,TRX,SHORT,2024-12-18 17:00:00+00:00,2024-12-18 18:00:00+00:00,0.2739,0.27086146646474046,1h,48,0.9533565044403076,0.956964373588562,5,2500.0,0.28114999990779904,ADAPTIVE_TRAIL_HIT,1,1.0,5.5468,138.67,0.9458
1558,ATOM,SHORT,2024-12-18 17:00:00+00:00,2024-12-18 17:20:00+00:00,8.319,8.311681965780659,5m,72,0.923211932182312,0.9345452785491943,3,1500.0,8.479892847925425,ADAPTIVE_TRAIL_HIT,4,0.33,0.2639,3.96,0.9302
1559,NEAR,SHORT,2024-12-18 17:00:00+00:00,2024-12-18 17:30:00+00:00,6.098,6.08276871141435,30m,64,0.9267783164978027,0.9431430697441101,3,1500.0,6.286035722821951,ADAPTIVE_TRAIL_HIT,1,0.5,0.7493,11.24,0.9243
1560,AVAX,SHORT,2024-12-18 18:00:00+00:00,2024-12-18 18:30:00+00:00,46.88,45.87434833234019,30m,67,0.9387763738632202,0.8952946066856384,3,1500.0,48.31928572535515,ADAPTIVE_TRAIL_HIT,1,0.5,6.4355,96.53,0.9248
1561,TRX,SHORT,2024-12-18 18:00:00+00:00,2024-12-18 18:30:00+00:00,0.2749,0.27077573228126584,30m,96,0.9511510133743286,0.948530375957489,5,2500.0,0.28009642839208243,ADAPTIVE_TRAIL_HIT,1,0.5,7.5014,187.53,0.9473
1562,ATOM,SHORT,2024-12-18 18:00:00+00:00,2024-12-18 18:05:00+00:00,8.362,8.310779631980907,5m,85,0.9090222716331482,0.9387313723564148,3,1500.0,8.476642856642604,ADAPTIVE_TRAIL_HIT,1,0.08,1.8376,27.56,0.9051
1563,NEAR,SHORT,2024-12-18 18:00:00+00:00,2024-12-18 18:30:00+00:00,6.207,6.0846679586651815,30m,66,0.9220144152641296,0.946045994758606,3,1500.0,6.408785713434219,ADAPTIVE_TRAIL_HIT,1,0.5,5.9126,88.69,0.9127
1564,ATOM,SHORT,2024-12-18 19:00:00+00:00,2024-12-20 15:00:00+00:00,8.276,6.535348316587162,30m,158,0.8775487542152405,0.9333881735801697,2,1000.0,8.646714291930198,ADAPTIVE_TRAIL_HIT,88,44.0,42.065,420.65,0.9626
1565,THETA,SHORT,2024-12-18 19:00:00+00:00,2024-12-19 08:00:00+00:00,2.48,2.280979875688703,1h,32,0.8624836802482605,0.8705108165740967,2,1000.0,2.6291071470081806,ADAPTIVE_TRAIL_HIT,13,13.0,16.05,160.5,0.9167
1566,TRX,SHORT,2024-12-18 20:00:00+00:00,2024-12-19 04:00:00+00:00,0.2602,0.2613364963374069,1h,51,0.9496764540672302,0.9048075079917908,3,1500.0,0.2691285714784637,ADAPTIVE_TRAIL_HIT,8,8.0,-1.3103,-19.66,0.9549
